IDfg,Season,Name,Age,G,AB,PA,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,LD%,GB%,FB%,HR/FB,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,CStr%,CSW%,O-Swing%,Z-Swing%,O-Contact%,Z-Contact%,F-Strike%,SwStr%,Zone%,Clutch,UBR,WAR
16535,2021,Danny Jansen,26,70,184,205,0.083,0.215,0.39,0.299,0.473,0.772,0.25,0.233,0.243,0.307,0.45,0.175,0.603,0.24100000000000002,0.156,0.177,0.489,0.33299999999999996,90.0,20.5,12,0.085,111.2,61,0.433,0.138,0.253,0.284,0.746,0.68,0.8029999999999999,0.629,0.11599999999999999,0.44,0.08,-0.2,1.4
19566,2021,Nathaniel Lowe,25,157,557,642,0.125,0.252,0.49,0.357,0.415,0.771,0.151,0.339,0.18100000000000002,0.545,0.27399999999999997,0.165,0.264,0.4,0.337,0.146,0.498,0.35700000000000004,90.8,5.0,38,0.096,113.9,181,0.455,0.168,0.261,0.26899999999999996,0.679,0.67,0.8540000000000001,0.59,0.09300000000000001,0.434,0.67,-2.2,1.4
16403,2021,Francisco Mejia,25,84,250,277,0.061,0.177,0.35,0.322,0.416,0.738,0.156,0.299,0.16399999999999998,0.413,0.423,0.071,0.42700000000000005,0.34299999999999997,0.23,0.21600000000000003,0.544,0.24,85.7,14.9,9,0.044000000000000004,107.0,58,0.284,0.145,0.252,0.46299999999999997,0.6970000000000001,0.7509999999999999,0.867,0.635,0.107,0.384,-0.15,-0.3,1.4
16376,2021,Michael Conforto,28,125,406,479,0.12300000000000001,0.217,0.57,0.344,0.384,0.729,0.153,0.276,0.21100000000000002,0.447,0.342,0.135,0.408,0.368,0.22399999999999998,0.141,0.49,0.368,88.5,13.2,28,0.092,111.3,119,0.391,0.16399999999999998,0.26,0.276,0.687,0.6920000000000001,0.835,0.595,0.096,0.406,0.61,-0.5,1.4
11476,2021,Odubel Herrera,29,124,450,492,0.059000000000000004,0.157,0.38,0.31,0.416,0.726,0.156,0.285,0.205,0.484,0.311,0.113,0.354,0.37200000000000005,0.27399999999999997,0.166,0.5329999999999999,0.301,88.9,7.3,18,0.047,113.0,152,0.4,0.154,0.242,0.363,0.68,0.735,0.885,0.598,0.08900000000000001,0.42200000000000004,-0.08,-0.4,1.4
12282,2021,Rougned Odor,27,102,322,361,0.075,0.27699999999999997,0.27,0.286,0.379,0.665,0.177,0.242,0.154,0.374,0.47200000000000003,0.149,0.529,0.26,0.21100000000000002,0.184,0.484,0.332,89.1,19.6,20,0.09,112.1,83,0.37200000000000005,0.13,0.266,0.337,0.732,0.626,0.7959999999999999,0.5489999999999999,0.136,0.428,-0.19,1.3,1.4
15674,2021,Reese McGuire,26,78,198,217,0.069,0.203,0.34,0.31,0.343,0.654,0.091,0.318,0.237,0.401,0.36200000000000004,0.018000000000000002,0.365,0.385,0.25,0.147,0.628,0.22399999999999998,87.5,13.4,4,0.026000000000000002,107.5,50,0.321,0.156,0.24600000000000002,0.32899999999999996,0.713,0.6829999999999999,0.897,0.613,0.09,0.446,-0.28,1.1,1.4
12147,2021,Nick Ahmed,31,129,434,473,0.07200000000000001,0.22,0.33,0.28,0.339,0.619,0.118,0.279,0.183,0.47700000000000004,0.33899999999999997,0.045,0.43799999999999994,0.336,0.225,0.174,0.568,0.258,87.2,10.1,8,0.024,109.5,92,0.276,0.16699999999999998,0.293,0.355,0.696,0.616,0.841,0.6409999999999999,0.126,0.418,0.47,0.4,1.4
13675,2021,Tyrone Taylor,27,93,243,271,0.07400000000000001,0.218,0.34,0.321,0.457,0.778,0.21,0.277,0.157,0.41100000000000003,0.43200000000000005,0.15,0.46,0.292,0.249,0.17800000000000002,0.48100000000000004,0.341,88.6,16.0,14,0.076,110.8,69,0.373,0.154,0.259,0.35200000000000004,0.723,0.638,0.902,0.635,0.106,0.379,0.17,0.3,1.3
20521,2021,Nick Madrigal,24,54,200,215,0.051,0.079,0.65,0.349,0.425,0.774,0.12,0.324,0.203,0.599,0.198,0.055999999999999994,0.23399999999999999,0.397,0.37,0.201,0.5820000000000001,0.217,85.5,1.7,2,0.011000000000000001,105.4,42,0.228,0.21100000000000002,0.249,0.32899999999999996,0.599,0.816,0.986,0.637,0.037000000000000005,0.44799999999999995,-0.15,2.0,1.3
17919,2021,Ian Happ,26,148,465,535,0.11599999999999999,0.292,0.4,0.323,0.434,0.757,0.209,0.281,0.207,0.46,0.33299999999999996,0.243,0.40399999999999997,0.317,0.27899999999999997,0.157,0.5,0.34299999999999997,89.5,9.9,35,0.11199999999999999,112.1,128,0.41,0.17,0.3,0.263,0.687,0.526,0.799,0.583,0.13,0.41200000000000003,0.02,0.9,1.3
18171,2021,Seth Brown,28,111,281,307,0.075,0.29,0.26,0.274,0.48,0.754,0.267,0.23,0.18600000000000003,0.314,0.5,0.20600000000000002,0.433,0.35100000000000003,0.217,0.217,0.44299999999999995,0.34,88.9,20.9,27,0.139,113.7,78,0.402,0.16399999999999998,0.303,0.295,0.669,0.486,0.82,0.5770000000000001,0.139,0.41,-0.64,-1.8,1.3
8623,2021,Donovan Solano,33,101,307,344,0.073,0.16899999999999998,0.43,0.344,0.404,0.748,0.124,0.321,0.257,0.40299999999999997,0.34,0.081,0.374,0.35,0.276,0.122,0.583,0.295,88.3,11.0,19,0.075,108.1,93,0.366,0.16699999999999998,0.258,0.345,0.713,0.667,0.92,0.672,0.091,0.413,0.13,0.1,1.3
16997,2021,Gleyber Torres,24,127,459,516,0.09699999999999999,0.20199999999999999,0.48,0.331,0.366,0.697,0.107,0.314,0.223,0.415,0.36200000000000004,0.069,0.377,0.35200000000000004,0.272,0.163,0.579,0.258,87.1,14.2,28,0.078,111.6,129,0.35700000000000004,0.153,0.264,0.275,0.733,0.633,0.828,0.574,0.11199999999999999,0.419,0.77,1.1,1.3
18015,2021,Paul DeJong,27,113,356,402,0.087,0.256,0.34,0.284,0.39,0.674,0.194,0.216,0.157,0.376,0.467,0.16,0.435,0.341,0.22399999999999998,0.165,0.49,0.345,86.3,16.4,27,0.106,109.5,90,0.353,0.134,0.265,0.32,0.759,0.579,0.8340000000000001,0.552,0.131,0.41200000000000003,-0.34,0.1,1.3
13359,2021,Tyler Naquin,30,127,411,454,0.077,0.233,0.33,0.333,0.477,0.809,0.207,0.318,0.209,0.467,0.325,0.19399999999999998,0.451,0.299,0.25,0.149,0.49,0.36,89.8,9.6,32,0.10400000000000001,113.5,128,0.41600000000000004,0.106,0.225,0.41200000000000003,0.784,0.675,0.875,0.637,0.12,0.402,-0.18,-0.3,1.2
11342,2021,Jesus Aguilar,31,131,449,510,0.09,0.182,0.49,0.329,0.459,0.788,0.198,0.279,0.204,0.331,0.466,0.13,0.449,0.331,0.22,0.14300000000000002,0.499,0.358,89.6,19.0,31,0.084,110.6,149,0.405,0.183,0.292,0.32,0.622,0.632,0.841,0.541,0.11,0.415,0.92,-2.5,1.2
20308,2021,Jake Meyers,25,49,146,163,0.061,0.307,0.2,0.323,0.438,0.761,0.178,0.352,0.237,0.433,0.33,0.188,0.32299999999999995,0.424,0.253,0.10099999999999999,0.5660000000000001,0.33299999999999996,89.5,9.9,10,0.10099999999999999,111.0,36,0.364,0.182,0.299,0.31,0.6829999999999999,0.574,0.86,0.614,0.11800000000000001,0.4,-0.13,0.9,1.2
15937,2021,Aledmys Diaz,30,84,294,319,0.05,0.19399999999999998,0.26,0.317,0.405,0.721,0.146,0.304,0.237,0.42200000000000004,0.341,0.10099999999999999,0.53,0.319,0.151,0.172,0.483,0.345,88.7,13.6,15,0.065,110.0,104,0.44799999999999995,0.159,0.271,0.379,0.727,0.629,0.894,0.69,0.11199999999999999,0.444,-0.25,-1.6,1.2
9927,2021,Brett Gardner,37,140,387,461,0.13,0.217,0.6,0.327,0.362,0.689,0.14,0.269,0.17800000000000002,0.452,0.37,0.09300000000000001,0.389,0.35200000000000004,0.258,0.218,0.493,0.289,86.7,12.5,10,0.034,108.6,98,0.32899999999999996,0.22699999999999998,0.289,0.201,0.5720000000000001,0.7040000000000001,0.889,0.527,0.062,0.465,-0.23,1.1,1.2
10200,2021,Tucker Barnhart,30,116,348,388,0.075,0.258,0.29,0.317,0.368,0.685,0.121,0.324,0.25,0.395,0.355,0.08,0.426,0.32299999999999995,0.251,0.132,0.534,0.335,87.1,15.5,10,0.04,106.7,77,0.307,0.131,0.249,0.32,0.7509999999999999,0.634,0.8390000000000001,0.616,0.11900000000000001,0.424,0.24,0.3,1.2
15362,2021,Jeff McNeil,29,120,386,426,0.068,0.136,0.5,0.319,0.36,0.679,0.109,0.28,0.204,0.466,0.32899999999999996,0.065,0.35,0.365,0.28600000000000003,0.17,0.541,0.289,88.1,12.0,14,0.043,108.3,110,0.33399999999999996,0.091,0.177,0.335,0.852,0.72,0.909,0.606,0.087,0.43700000000000006,-1.14,-0.8,1.2
16572,2021,Connor Joe,28,63,179,211,0.12300000000000001,0.19399999999999998,0.63,0.379,0.469,0.848,0.184,0.323,0.284,0.33299999999999996,0.38299999999999995,0.14800000000000002,0.426,0.27699999999999997,0.298,0.156,0.45399999999999996,0.39,88.2,14.6,14,0.099,113.3,55,0.39,0.177,0.267,0.22399999999999998,0.696,0.583,0.88,0.569,0.08900000000000001,0.41,0.75,0.7,1.1
16426,2021,Thairo Estrada,25,52,121,132,0.068,0.174,0.39,0.333,0.479,0.813,0.207,0.286,0.16699999999999998,0.51,0.32299999999999995,0.226,0.45899999999999996,0.327,0.214,0.204,0.541,0.255,86.6,6.7,7,0.071,106.3,34,0.34700000000000003,0.152,0.23199999999999998,0.3,0.682,0.685,0.912,0.5760000000000001,0.08,0.42200000000000004,0.01,0.9,1.1
17907,2021,Brendan Rodgers,24,102,387,415,0.046,0.20199999999999999,0.23,0.328,0.47,0.798,0.186,0.328,0.2,0.508,0.292,0.16899999999999998,0.361,0.35100000000000003,0.289,0.174,0.446,0.38,88.8,6.3,19,0.062,111.8,123,0.40299999999999997,0.141,0.24600000000000002,0.36,0.7559999999999999,0.6990000000000001,0.866,0.61,0.105,0.419,0.24,-0.2,1.1
18795,2021,Ramon Urias,27,85,262,296,0.095,0.257,0.37,0.361,0.412,0.774,0.134,0.369,0.243,0.49700000000000005,0.259,0.146,0.312,0.382,0.307,0.183,0.462,0.355,89.6,5.2,18,0.09699999999999999,112.7,79,0.425,0.184,0.281,0.247,0.679,0.6509999999999999,0.8390000000000001,0.581,0.09699999999999999,0.445,0.41,0.5,1.1
18819,2021,Andy Ibanez,28,76,253,272,0.055,0.129,0.43,0.321,0.435,0.756,0.158,0.297,0.196,0.37,0.434,0.07400000000000001,0.341,0.409,0.25,0.15,0.541,0.309,88.8,15.5,16,0.073,108.1,85,0.386,0.145,0.242,0.33799999999999997,0.753,0.65,0.909,0.614,0.09699999999999999,0.426,0.77,-0.6,1.1
14111,2021,Eric Haase,28,98,351,381,0.068,0.312,0.22,0.286,0.459,0.745,0.228,0.278,0.201,0.385,0.415,0.22699999999999998,0.479,0.278,0.244,0.145,0.49200000000000005,0.363,90.9,16.0,32,0.13699999999999998,113.2,112,0.479,0.16699999999999998,0.32299999999999995,0.33,0.6920000000000001,0.5429999999999999,0.763,0.625,0.156,0.413,-0.26,0.0,1.1
2967,2021,Tommy Pham,33,155,475,561,0.139,0.228,0.61,0.34,0.383,0.724,0.154,0.28,0.20199999999999999,0.48100000000000004,0.316,0.135,0.348,0.379,0.27399999999999997,0.14,0.49,0.37,90.8,7.6,35,0.1,112.7,164,0.467,0.20199999999999999,0.285,0.193,0.626,0.5870000000000001,0.862,0.551,0.083,0.436,-0.64,1.6,1.1
6609,2021,Freddy Galvis,31,104,356,394,0.069,0.195,0.35,0.302,0.407,0.709,0.166,0.269,0.19699999999999998,0.391,0.41200000000000003,0.122,0.45799999999999996,0.299,0.243,0.225,0.486,0.289,86.8,14.1,14,0.049,109.3,90,0.316,0.168,0.252,0.353,0.669,0.742,0.889,0.586,0.084,0.409,-1.43,0.6,1.1
19955,2021,Gavin Lux,23,102,335,381,0.10800000000000001,0.218,0.49,0.328,0.364,0.692,0.122,0.3,0.213,0.47200000000000003,0.315,0.08800000000000001,0.413,0.35,0.23600000000000002,0.126,0.5710000000000001,0.303,89.8,11.3,10,0.039,109.7,102,0.402,0.163,0.262,0.263,0.722,0.5760000000000001,0.885,0.5720000000000001,0.099,0.441,0.13,2.3,1.1
18042,2021,Dylan Moore,28,126,332,377,0.106,0.294,0.36,0.276,0.334,0.61,0.154,0.229,0.179,0.317,0.505,0.109,0.401,0.34700000000000003,0.252,0.243,0.518,0.239,86.5,20.4,19,0.086,110.3,74,0.33299999999999996,0.21100000000000002,0.31,0.24600000000000002,0.628,0.6459999999999999,0.818,0.637,0.099,0.429,1.72,0.4,1.1
19452,2021,Jake Rogers,26,38,113,127,0.087,0.36200000000000004,0.24,0.306,0.496,0.802,0.257,0.344,0.318,0.19699999999999998,0.485,0.188,0.35700000000000004,0.28600000000000003,0.35700000000000004,0.18600000000000003,0.486,0.32899999999999996,90.7,26.9,8,0.114,107.3,27,0.386,0.191,0.35100000000000003,0.27,0.655,0.494,0.7090000000000001,0.669,0.16,0.45,-0.05,0.3,1.0
8722,2021,Jason Castro,34,66,149,179,0.14,0.302,0.46,0.356,0.443,0.799,0.208,0.31,0.27399999999999997,0.368,0.358,0.235,0.433,0.299,0.268,0.113,0.516,0.371,90.5,14.5,14,0.14400000000000002,108.9,40,0.41200000000000003,0.183,0.314,0.226,0.614,0.531,0.7340000000000001,0.581,0.131,0.43700000000000006,0.79,-0.2,1.0
19600,2021,Bryan De La Cruz,24,58,199,219,0.08199999999999999,0.242,0.34,0.356,0.427,0.783,0.131,0.38,0.218,0.483,0.299,0.114,0.381,0.354,0.265,0.184,0.49,0.327,88.4,11.1,8,0.054000000000000006,108.0,62,0.42200000000000004,0.14800000000000002,0.263,0.345,0.748,0.598,0.897,0.644,0.115,0.387,0.31,0.1,1.0
16434,2021,Christian Arroyo,26,57,164,181,0.044000000000000004,0.243,0.18,0.324,0.445,0.769,0.183,0.325,0.2,0.49200000000000005,0.308,0.162,0.306,0.397,0.298,0.273,0.43,0.298,86.3,9.4,9,0.07400000000000001,111.6,43,0.353,0.11599999999999999,0.253,0.42,0.777,0.65,0.847,0.624,0.13699999999999998,0.374,1.34,1.0,1.0
5452,2021,Ji-Man Choi,30,83,258,305,0.14800000000000002,0.285,0.52,0.348,0.411,0.758,0.182,0.3,0.253,0.4,0.34700000000000003,0.18600000000000003,0.409,0.322,0.26899999999999996,0.158,0.456,0.386,91.2,14.8,16,0.094,112.9,80,0.46799999999999997,0.168,0.293,0.23,0.6829999999999999,0.5329999999999999,0.782,0.597,0.125,0.425,0.09,-0.5,1.0
13769,2021,Adalberto Mondesi,25,35,126,136,0.044000000000000004,0.316,0.14,0.271,0.452,0.723,0.222,0.299,0.139,0.43,0.43,0.17600000000000002,0.45399999999999996,0.384,0.163,0.18600000000000003,0.43,0.384,92.3,16.1,11,0.128,112.6,38,0.442,0.085,0.28600000000000003,0.38799999999999996,0.846,0.45,0.7829999999999999,0.654,0.201,0.431,0.21,0.0,1.0
15941,2021,Austin Nola,31,56,173,194,0.07200000000000001,0.098,0.74,0.34,0.376,0.716,0.104,0.292,0.237,0.40399999999999997,0.359,0.036000000000000004,0.391,0.359,0.25,0.192,0.494,0.314,89.7,14.7,1,0.006,107.9,64,0.41,0.177,0.226,0.21600000000000003,0.7240000000000001,0.753,0.9390000000000001,0.608,0.049,0.46,-0.02,0.4,1.0
18289,2021,Brian Anderson,28,67,233,264,0.098,0.24600000000000002,0.4,0.337,0.378,0.715,0.129,0.317,0.149,0.488,0.363,0.115,0.375,0.33899999999999997,0.28600000000000003,0.149,0.56,0.292,88.8,11.3,13,0.077,108.7,64,0.381,0.138,0.272,0.319,0.752,0.568,0.828,0.606,0.134,0.42,-0.05,-0.1,1.0
12325,2021,Jace Peterson,31,94,259,302,0.126,0.225,0.56,0.348,0.367,0.714,0.12,0.31,0.23399999999999999,0.41100000000000003,0.354,0.08800000000000001,0.304,0.43799999999999994,0.258,0.134,0.619,0.247,87.7,12.0,10,0.052000000000000005,110.8,67,0.34700000000000003,0.20600000000000002,0.306,0.239,0.603,0.517,0.867,0.5660000000000001,0.1,0.44299999999999995,-0.35,1.8,1.0
19294,2021,Nick Solak,26,127,458,511,0.067,0.209,0.32,0.314,0.362,0.677,0.12,0.292,0.171,0.5329999999999999,0.29600000000000004,0.106,0.37799999999999995,0.369,0.254,0.18600000000000003,0.521,0.293,86.9,7.0,23,0.065,110.6,118,0.332,0.18899999999999997,0.293,0.342,0.629,0.6890000000000001,0.843,0.613,0.10300000000000001,0.405,-1.3,1.5,1.0
18721,2021,Guillermo Heredia,30,120,305,347,0.092,0.233,0.4,0.311,0.354,0.665,0.134,0.282,0.228,0.424,0.348,0.064,0.42200000000000004,0.33799999999999997,0.24,0.209,0.489,0.302,86.6,12.7,9,0.04,109.7,78,0.34700000000000003,0.124,0.245,0.295,0.77,0.519,0.8809999999999999,0.597,0.121,0.40700000000000003,-0.4,2.9,1.0
13499,2021,Tom Murphy,30,97,277,325,0.12300000000000001,0.305,0.4,0.304,0.35,0.655,0.148,0.265,0.14400000000000002,0.442,0.414,0.147,0.47,0.337,0.193,0.204,0.414,0.381,88.6,15.9,16,0.087,109.4,69,0.375,0.163,0.302,0.275,0.682,0.526,0.78,0.606,0.138,0.414,-0.54,0.7,1.0
16417,2021,Sergio Alcantara,24,89,220,255,0.11800000000000001,0.29,0.41,0.303,0.327,0.63,0.123,0.28,0.19699999999999998,0.46299999999999997,0.34,0.1,0.423,0.35600000000000004,0.222,0.168,0.47700000000000004,0.35600000000000004,87.5,10.5,5,0.034,107.4,49,0.32899999999999996,0.18899999999999997,0.306,0.235,0.652,0.522,0.812,0.58,0.11699999999999999,0.451,-0.73,0.1,1.0
16930,2021,Jonah Heim,26,82,265,285,0.053,0.204,0.26,0.239,0.358,0.598,0.162,0.21,0.18100000000000002,0.4,0.419,0.114,0.431,0.35600000000000004,0.213,0.265,0.37,0.365,87.1,15.5,13,0.062,109.0,80,0.379,0.14400000000000002,0.24,0.319,0.7559999999999999,0.7140000000000001,0.865,0.6,0.096,0.414,0.9,-0.5,1.0
19913,2021,Jesus Sanchez,23,64,227,251,0.08,0.311,0.26,0.319,0.489,0.808,0.238,0.316,0.207,0.45299999999999996,0.34,0.275,0.36700000000000005,0.36,0.273,0.133,0.48700000000000004,0.38,90.2,8.7,19,0.127,113.9,64,0.42700000000000005,0.14400000000000002,0.27899999999999997,0.35600000000000004,0.7090000000000001,0.584,0.835,0.602,0.136,0.40700000000000003,-0.04,-3.0,0.9
12164,2021,Miguel Sano,28,135,470,532,0.111,0.344,0.32,0.312,0.466,0.778,0.243,0.291,0.184,0.389,0.42700000000000005,0.244,0.462,0.292,0.247,0.149,0.396,0.455,93.4,17.6,51,0.177,117.1,160,0.556,0.158,0.313,0.294,0.685,0.43,0.8009999999999999,0.607,0.155,0.389,-1.43,-0.5,0.9
13836,2021,Matt Duffy,30,97,289,322,0.078,0.196,0.4,0.357,0.381,0.738,0.093,0.351,0.262,0.484,0.253,0.08800000000000001,0.26899999999999996,0.38299999999999995,0.348,0.128,0.608,0.264,87.5,7.5,9,0.04,107.7,79,0.348,0.20600000000000002,0.265,0.253,0.631,0.705,0.937,0.596,0.059000000000000004,0.452,0.51,1.1,0.9
10681,2021,Gio Urshela,29,116,420,442,0.045,0.247,0.18,0.301,0.419,0.72,0.152,0.329,0.22399999999999998,0.478,0.298,0.151,0.34600000000000003,0.381,0.272,0.154,0.564,0.282,88.9,7.5,25,0.08,110.4,128,0.41,0.141,0.265,0.39899999999999997,0.728,0.6609999999999999,0.85,0.634,0.124,0.425,0.26,-4.0,0.9
7007,2021,Yadier Molina,38,121,440,473,0.051,0.16699999999999998,0.3,0.297,0.37,0.667,0.118,0.283,0.192,0.42,0.387,0.078,0.45899999999999996,0.316,0.225,0.14300000000000002,0.53,0.327,88.0,15.3,19,0.052000000000000005,108.2,114,0.312,0.125,0.253,0.429,0.773,0.6940000000000001,0.84,0.725,0.128,0.41200000000000003,1.83,-2.8,0.9
13755,2021,Tomas Nido,27,58,153,161,0.031,0.273,0.11,0.261,0.327,0.588,0.105,0.292,0.275,0.413,0.312,0.08800000000000001,0.349,0.45899999999999996,0.193,0.11900000000000001,0.505,0.376,88.7,10.0,7,0.064,105.9,47,0.431,0.083,0.317,0.534,0.858,0.5870000000000001,0.701,0.727,0.23399999999999999,0.369,0.7,-2.2,0.9
10847,2021,Andrelton Simmons,31,131,412,451,0.071,0.13699999999999998,0.52,0.283,0.274,0.558,0.051,0.256,0.183,0.542,0.275,0.032,0.418,0.39799999999999996,0.184,0.223,0.59,0.18600000000000003,84.1,3.9,2,0.006,108.2,76,0.215,0.191,0.26,0.32299999999999995,0.615,0.782,0.892,0.619,0.069,0.42200000000000004,-0.9,0.5,0.9
15279,2021,Garrett Cooper,30,71,215,250,0.12,0.272,0.44,0.38,0.465,0.845,0.181,0.374,0.21600000000000003,0.514,0.27,0.225,0.37799999999999995,0.358,0.264,0.142,0.52,0.33799999999999997,91.1,8.2,16,0.10800000000000001,114.0,78,0.527,0.166,0.273,0.305,0.6809999999999999,0.6579999999999999,0.838,0.568,0.107,0.408,0.24,-3.2,0.8
12775,2021,Brad Miller,31,140,331,377,0.11900000000000001,0.297,0.4,0.321,0.453,0.774,0.227,0.276,0.179,0.45399999999999996,0.36700000000000005,0.25,0.406,0.365,0.228,0.146,0.425,0.429,92.4,12.9,27,0.12300000000000001,113.9,105,0.48,0.162,0.294,0.282,0.6920000000000001,0.569,0.79,0.594,0.132,0.428,-0.02,0.1,0.8
12155,2021,Eddie Rosario,29,111,379,412,0.063,0.14800000000000002,0.43,0.305,0.435,0.74,0.177,0.273,0.22699999999999998,0.368,0.405,0.10800000000000001,0.46,0.306,0.235,0.17300000000000001,0.512,0.315,88.5,15.5,19,0.059000000000000004,108.4,116,0.358,0.125,0.22,0.384,0.7709999999999999,0.778,0.858,0.575,0.095,0.387,0.02,0.0,0.8
10762,2021,Corey Dickerson,32,109,336,365,0.068,0.18600000000000003,0.37,0.326,0.408,0.734,0.137,0.323,0.193,0.48700000000000004,0.32,0.07,0.402,0.327,0.271,0.201,0.457,0.342,87.8,10.1,8,0.03,109.8,96,0.35700000000000004,0.11900000000000001,0.233,0.401,0.7559999999999999,0.768,0.81,0.5670000000000001,0.113,0.4,-0.52,-0.2,0.8
19260,2021,Jake Fraley,26,78,214,265,0.174,0.268,0.65,0.352,0.369,0.721,0.159,0.265,0.262,0.39299999999999996,0.345,0.18,0.41100000000000003,0.384,0.20600000000000002,0.21899999999999997,0.48,0.301,85.3,12.1,9,0.062,109.2,49,0.336,0.171,0.27399999999999997,0.214,0.657,0.579,0.813,0.547,0.10400000000000001,0.415,-0.11,0.0,0.8
14773,2021,Yu Chang,25,89,237,251,0.044000000000000004,0.275,0.16,0.267,0.426,0.693,0.198,0.281,0.213,0.355,0.43200000000000005,0.12300000000000001,0.373,0.308,0.32,0.225,0.485,0.29,87.1,19.1,12,0.071,110.6,57,0.337,0.14800000000000002,0.27699999999999997,0.336,0.727,0.5429999999999999,0.871,0.618,0.129,0.42100000000000004,0.29,1.1,0.8
12434,2021,Kevin Pillar,32,124,325,347,0.032,0.233,0.14,0.277,0.415,0.692,0.185,0.261,0.188,0.35100000000000003,0.461,0.133,0.445,0.327,0.22899999999999998,0.22,0.461,0.318,85.8,20.2,18,0.07400000000000001,110.5,78,0.318,0.141,0.265,0.395,0.7140000000000001,0.625,0.879,0.5710000000000001,0.12300000000000001,0.40399999999999997,0.55,0.4,0.8
19844,2021,Abraham Toro,24,95,335,375,0.083,0.14400000000000002,0.57,0.315,0.373,0.688,0.134,0.254,0.14800000000000002,0.41700000000000004,0.435,0.08900000000000001,0.33899999999999997,0.385,0.276,0.17300000000000001,0.527,0.3,86.8,13.7,21,0.07400000000000001,109.0,95,0.336,0.17600000000000002,0.25,0.337,0.6679999999999999,0.76,0.9009999999999999,0.603,0.075,0.431,-0.26,-0.3,0.8
3298,2021,Charlie Culberson,32,91,247,271,0.063,0.23600000000000002,0.27,0.296,0.381,0.676,0.138,0.307,0.212,0.467,0.321,0.085,0.431,0.33,0.239,0.165,0.575,0.261,85.4,10.6,6,0.032,109.4,56,0.298,0.152,0.303,0.374,0.7290000000000001,0.563,0.8140000000000001,0.642,0.152,0.423,-0.8,0.5,0.8
20202,2021,Brandon Marsh,23,70,236,260,0.077,0.35,0.22,0.317,0.356,0.673,0.102,0.403,0.313,0.43799999999999994,0.25,0.055999999999999994,0.327,0.36700000000000005,0.306,0.040999999999999995,0.565,0.395,92.1,7.9,16,0.109,112.7,76,0.517,0.183,0.324,0.307,0.642,0.449,0.836,0.642,0.142,0.43200000000000005,-0.67,2.4,0.8
13743,2021,Max Fried,27,32,55,67,0.06,0.26899999999999996,0.22,0.322,0.327,0.649,0.055,0.405,0.222,0.528,0.25,0.0,0.222,0.444,0.33299999999999996,0.133,0.578,0.289,90.3,-0.5,0,0.0,105.8,15,0.33299999999999996,0.193,0.325,0.267,0.602,0.516,0.775,0.597,0.133,0.534,0.31,,0.8
12158,2021,Austin Barnes,31,77,200,225,0.08900000000000001,0.249,0.36,0.299,0.345,0.644,0.13,0.268,0.168,0.434,0.39899999999999997,0.105,0.414,0.37200000000000005,0.214,0.214,0.47600000000000003,0.31,85.2,13.5,6,0.040999999999999995,109.0,46,0.317,0.172,0.278,0.257,0.675,0.633,0.8220000000000001,0.569,0.106,0.439,0.58,0.4,0.8
19950,2021,Andres Gimenez,22,68,188,210,0.052000000000000005,0.257,0.2,0.282,0.351,0.633,0.133,0.273,0.126,0.496,0.37799999999999995,0.098,0.442,0.275,0.28300000000000003,0.196,0.515,0.29,86.3,9.0,5,0.036000000000000004,110.2,42,0.304,0.114,0.276,0.444,0.745,0.584,0.825,0.633,0.162,0.41200000000000003,0.59,-0.1,0.8
17992,2021,David Fletcher,27,157,626,665,0.047,0.09,0.52,0.297,0.324,0.622,0.062,0.287,0.23399999999999999,0.485,0.281,0.013000000000000001,0.311,0.332,0.358,0.23199999999999998,0.595,0.17300000000000001,82.3,8.4,0,0.0,107.9,89,0.155,0.21600000000000003,0.256,0.327,0.614,0.835,0.961,0.654,0.04,0.475,0.63,2.3,0.8
17548,2021,Taylor Ward,27,65,208,237,0.084,0.23199999999999998,0.36,0.332,0.438,0.769,0.188,0.301,0.257,0.365,0.37799999999999995,0.14300000000000002,0.391,0.295,0.314,0.115,0.551,0.33299999999999996,89.6,16.4,16,0.10300000000000001,110.0,62,0.397,0.17600000000000002,0.28800000000000003,0.292,0.6859999999999999,0.593,0.8490000000000001,0.6459999999999999,0.11199999999999999,0.452,-0.96,0.1,0.7
22581,2021,Alejandro Kirk,22,60,165,189,0.10099999999999999,0.11599999999999999,0.86,0.328,0.436,0.764,0.194,0.234,0.2,0.414,0.386,0.14300000000000002,0.379,0.39299999999999996,0.228,0.11699999999999999,0.5589999999999999,0.324,92.3,14.7,16,0.11,109.4,68,0.469,0.198,0.278,0.284,0.654,0.746,0.862,0.6459999999999999,0.08,0.444,-0.36,-0.7,0.7
15149,2021,Trey Mancini,29,147,556,616,0.083,0.23199999999999998,0.36,0.326,0.432,0.758,0.176,0.308,0.203,0.483,0.314,0.162,0.36700000000000005,0.353,0.28,0.18600000000000003,0.473,0.341,88.9,9.7,43,0.10400000000000001,113.9,172,0.41600000000000004,0.163,0.287,0.341,0.665,0.616,0.83,0.565,0.124,0.397,-0.35,-2.4,0.7
